id;id_station;level_competence;last_assement;id_operateur
3173;38;1;22/04/2021;716
3310;37;0;22/04/2021;716
3447;36;1;22/04/2021;716
3585;35;0;22/04/2021;716
17;61;0;22/04/2021;717
154;60;0;22/04/2021;717
291;59;0;22/04/2021;717
428;58;0;22/04/2021;717
565;57;0;22/04/2021;717
702;56;0;22/04/2021;717
839;55;0;22/04/2021;717
976;54;1;22/04/2021;717
1113;53;0;22/04/2021;717
1250;52;0;22/04/2021;717
1387;51;0;22/04/2021;717
1524;50;0;22/04/2021;717
1661;49;1;22/04/2021;717
1798;48;0;22/04/2021;717
1935;47;0;22/04/2021;717
2073;46;0;22/04/2021;717
2210;45;0;22/04/2021;717
2350;44;0;22/04/2021;717
2487;43;0;22/04/2021;717
2624;42;0;22/04/2021;717
2761;41;0;22/04/2021;717
2898;40;0;22/04/2021;717
3035;39;0;22/04/2021;717
3172;38;1;22/04/2021;717
3309;37;0;22/04/2021;717
3446;36;1;22/04/2021;717
3584;35;0;22/04/2021;717
16;61;0;22/04/2021;718
153;60;0;22/04/2021;718
290;59;0;22/04/2021;718
427;58;0;22/04/2021;718
564;57;0;22/04/2021;718
701;56;0;22/04/2021;718
838;55;0;22/04/2021;718
975;54;0;22/04/2021;718
1112;53;0;22/04/2021;718
1249;52;0;22/04/2021;718
1386;51;0;22/04/2021;718
1523;50;0;22/04/2021;718
1660;49;0;22/04/2021;718
1797;48;0;22/04/2021;718
1934;47;0;22/04/2021;718
2072;46;0;22/04/2021;718
2209;45;0;22/04/2021;718
2349;44;0;22/04/2021;718
2486;43;0;22/04/2021;718
2623;42;0;22/04/2021;718
2760;41;0;22/04/2021;718
2897;40;0;22/04/2021;718
3034;39;0;22/04/2021;718
3171;38;1;22/04/2021;718
3308;37;0;22/04/2021;718
3445;36;1;22/04/2021;718
3583;35;0;22/04/2021;718
15;61;0;22/04/2021;719
152;60;0;22/04/2021;719
289;59;0;22/04/2021;719
426;58;0;22/04/2021;719
563;57;0;22/04/2021;719
700;56;0;22/04/2021;719
837;55;0;22/04/2021;719
974;54;1;22/04/2021;719
1111;53;0;22/04/2021;719
1248;52;0;22/04/2021;719
1385;51;0;22/04/2021;719
1522;50;0;22/04/2021;719
1659;49;0;22/04/2021;719
1796;48;0;22/04/2021;719
1933;47;0;22/04/2021;719
2071;46;0;22/04/2021;719
2208;45;0;22/04/2021;719
2348;44;0;22/04/2021;719
2485;43;0;22/04/2021;719
2622;42;0;22/04/2021;719
2759;41;0;22/04/2021;719
2896;40;0;22/04/2021;719
3033;39;0;22/04/2021;719
3170;38;1;22/04/2021;719
3307;37;0;22/04/2021;719
3444;36;1;22/04/2021;719
3582;35;0;22/04/2021;719
14;61;0;22/04/2021;720
151;60;0;22/04/2021;720
288;59;0;22/04/2021;720
425;58;0;22/04/2021;720
562;57;0;22/04/2021;720
699;56;0;22/04/2021;720
836;55;0;22/04/2021;720
973;54;0;22/04/2021;720
1110;53;0;22/04/2021;720
1247;52;0;22/04/2021;720
1384;51;0;22/04/2021;720
1521;50;0;22/04/2021;720
1658;49;0;22/04/2021;720
1795;48;0;22/04/2021;720
1932;47;0;22/04/2021;720
2070;46;0;22/04/2021;720
2207;45;0;22/04/2021;720
2347;44;0;22/04/2021;720
2484;43;0;22/04/2021;720
2621;42;0;22/04/2021;720
2758;41;0;22/04/2021;720
2895;40;0;22/04/2021;720
3032;39;0;22/04/2021;720
3169;38;1;22/04/2021;720
3306;37;0;22/04/2021;720
3443;36;1;22/04/2021;720
3581;35;0;22/04/2021;720
13;61;0;22/04/2021;722
150;60;0;22/04/2021;722
287;59;0;22/04/2021;722
424;58;0;22/04/2021;722
561;57;0;22/04/2021;722
698;56;0;22/04/2021;722
835;55;0;22/04/2021;722
972;54;0;22/04/2021;722
1109;53;0;22/04/2021;722
1246;52;0;22/04/2021;722
1383;51;0;22/04/2021;722
1520;50;0;22/04/2021;722
1657;49;0;22/04/2021;722
1794;48;0;22/04/2021;722
1931;47;0;22/04/2021;722
2069;46;0;22/04/2021;722
2206;45;0;22/04/2021;722
2346;44;0;22/04/2021;722
2483;43;0;22/04/2021;722
2620;42;0;22/04/2021;722
2757;41;0;22/04/2021;722
2894;40;0;22/04/2021;722
3031;39;0;22/04/2021;722
3168;38;1;22/04/2021;722
3305;37;0;22/04/2021;722
3442;36;1;22/04/2021;722
3580;35;0;22/04/2021;722
